,OID,VxHx_left,VxHx_top,VxHx_right,VxHx_btm,Area_Hex,Autopista,Ferrocarril_Int_CONV,Ferrocarril_estr_vel_conv,Ferrocarril_int_AVE,Ferrocarril_vel_conv,Via calzada unica,Via doble calzada,Via doble preferente,Via unica preferente,Arboles aislados,Vertedero,arenas,bosque,humedal,pradera,roquerios,Inst_E.E,Inst_E.EO,Inst_E.HC,Inst_E.HE,Inst_E.NU,Inst_E.OF,Inst_E.SO,Inst_E.TM,Max_WSP,Min_WSP,Mean_WSP,Calz_km,Calz_cnt,TTE_cnt,LTE_km,LTE_cnt,NA_km2,Na_cnt,UA_km2,UA_cnt,Den_P,Pend_m,InEl_km2,Con_kWh_hex,Con_kWh_Mun,Centerpoint_X,Centerpoint_Y,Prediccion_Eolica
14239,14240,345896.0954,4603475.523,347050.7959,4602475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4702324535387373,0.33852876968641765,0.3254282062400211,0.023054261891167892,0.0028653295128939827,0.0,0.0,0.0,0.149079603942111,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.24258964162755783,0.0,5.3967955689318156e-05,0.0004148012925004917,346473.44565,4602975.523,1
14246,14247,345896.0954,4596475.523,347050.7959,4595475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4767797071588712,0.36222186223531627,0.3495587400333151,0.020711061223697824,0.0057306590257879654,0.0,0.0,0.0,0.23090515050099977,0.3333333333333333,0.0,0.0,0.00030750307503075026,0.25120757931125076,0.0,4.4674532957315093e-05,0.0004640407979126293,346473.44565,4595975.523,1
14427,14428,346762.1208,4600975.523,347916.8213,4599975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48486390755224573,0.35477423113621875,0.3482096415403535,0.028223950714976,0.0057306590257879654,0.0,0.0,0.0,0.11547265244874971,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.2354616435942114,0.0,5.3967955689318156e-05,0.0004148012925004917,347339.47105,4600475.523,1
14428,14429,346762.1208,4599975.523,347916.8213,4598975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48653017802133325,0.3464888042241461,0.3597687720595766,0.0,0.0,0.0,0.0,0.0,0.4001039099492051,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.31791504751232125,0.0,8.575223912504742e-05,0.0006646202209191919,347339.47105,4599475.523,1
14429,14430,346762.1208,4598975.523,347916.8213,4597975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46962717317998337,0.34416537944920333,0.35891076861290405,0.01074003306374693,0.008595988538681949,0.0,0.0,0.0,0.0816220913828266,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.23282146587601435,0.0,5.3967955689318156e-05,0.0004148012925004917,347339.47105,4598475.523,1
14521,14522,347628.1462,4689475.523,348782.8467,4688475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6360586352500414,0.23279014633372186,0.2040239416782541,0.0,0.0,0.0,0.0,0.0,0.5134908611909642,0.3333333333333333,0.0,0.0,0.00010250102501025008,0.2981154704063102,0.0,2.021416655745518e-05,0.0008670962637710825,348205.49645,4688975.523,1
14610,14611,347628.1462,4600475.523,348782.8467,4599475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4653736332056232,0.35470356468134134,0.3499203206823571,0.029402724906984635,0.0057306590257879654,0.0,0.0,0.0,0.1493927553235541,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.19679187935511355,0.0,8.575223912504742e-05,0.0006646202209191919,348205.49645,4599975.523,1
14751,14752,348494.1716,4639975.523,349648.8721,4638975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1001997884676743,0.20389384202023986,0.18318675296132447,0.028727733175025468,0.0057306590257879654,0.0,0.0,0.0,0.12280838619844232,0.5,0.0,0.0,5.125051250512505e-05,0.10733164996999113,0.0,4.670042134366388e-05,0.0012086015830156797,349071.52185,4639475.523,1
14792,14793,348494.1716,4598975.523,349648.8721,4597975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521320833807101,0.3560010076704051,0.34082122783357405,0.0,0.0,0.0,0.0,0.0,0.32362575378125485,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.3082112521301647,0.0,8.575223912504742e-05,0.0006646202209191919,349071.52185,4598475.523,1
14793,14794,348494.1716,4597975.523,349648.8721,4596975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5123448763080144,0.348390837993828,0.3404853440183495,0.0,0.0,0.0,0.0,0.0,0.407542886783846,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.274619096242735,0.0,8.575223912504742e-05,0.0006646202209191919,349071.52185,4597475.523,1
14928,14929,349360.197,4643475.523,350514.8975,4642475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08978115329491854,0.18874104558441973,0.18773883080348042,0.03899170032822836,0.034383954154727794,0.0847457627118644,0.14919282307808615,0.058823529411764705,0.00985301290046624,0.3333333333333333,0.024957296620565346,1.0,5.125051250512505e-05,0.029661138883796543,0.0,6.270143998056454e-06,0.0004109013884326333,349937.54725,4642975.523,1
14974,14975,349360.197,4597475.523,350514.8975,4596475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5018954405011066,0.34018304101941244,0.3603314532454349,0.0,0.0,0.0,0.0,0.0,0.2931559379230933,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.2690123405166777,0.0,8.575223912504742e-05,0.0006646202209191919,349937.54725,4596975.523,1
15124,15125,350226.2224,4629975.523,351380.9229,4628975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16988298405571156,0.23053750263888773,0.22606411309997787,0.0,0.0,0.0,0.0,0.0,0.08550572613348245,0.3333333333333333,0.0,0.0,0.00030750307503075026,0.07230794166751794,0.0,3.702398516433769e-05,0.0010061580945452187,350803.57265,4629475.523,1
15157,15158,350226.2224,4596975.523,351380.9229,4595975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4932729840071647,0.3457499872980915,0.34207124781264153,0.0,0.0,0.0,0.0,0.0,0.2757348561307873,0.3333333333333333,0.0,0.0,0.00010250102501025008,0.21831257842883267,0.0,1.2305036081767223e-05,7.696449953738947e-05,350803.57265,4596475.523,1
15159,15160,350226.2224,4594975.523,351380.9229,4593975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47457659316442513,0.34842109905479735,0.3519926982137638,0.042561338662292586,0.011461318051575931,0.0,0.0,0.0,0.15272391675632918,0.3333333333333333,0.0,0.0,0.00010250102501025008,0.1992054587097423,0.0,1.2305036081767223e-05,7.696449953738947e-05,350803.57265,4594475.523,1
15235,15236,351092.2478,4698475.523,352246.9483,4697475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7164086895716767,0.22309683502257005,0.22457031170318298,0.0,0.0,0.0,0.0,0.0,0.33317963792299565,0.3333333333333333,0.0,0.0,0.0005125051250512505,0.3079130915191449,0.0,0.0001237541723300122,0.002198982984267205,351669.59805000003,4697975.523,1
15335,15336,351092.2478,4598475.523,352246.9483,4597475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5108582302014067,0.3612457424248984,0.3575671156116449,0.028902647039362305,0.008595988538681949,0.0,0.0,0.0,0.2317572303753549,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.1961801432450328,0.0,8.575223912504742e-05,0.0006646202209191919,351669.59805000003,4597975.523,1
15512,15513,351958.2732,4601975.523,353112.9737,4600975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5226670504541503,0.35904680065076167,0.338809898679415,0.0,0.0,0.0,0.0,0.0,0.3947357427683246,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.3523006519240208,0.0,7.097219736590783e-05,0.00021479325453454114,352535.62344999996,4601475.523,1
15514,15515,351958.2732,4599975.523,353112.9737,4598975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5200052879022302,0.3388342172705777,0.3549573122018428,0.0,0.0,0.0,0.0,0.0,0.402187900663061,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.383528505726462,0.0,8.575223912504742e-05,0.0006646202209191919,352535.62344999996,4599475.523,1
15603,15604,352824.2986,4691475.523,353978.9991,4690475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6546785521935418,0.2358804139036852,0.2348580818028827,0.0,0.0,0.0,0.0,0.0,0.3955267443538286,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.265647838872228,0.0,9.03484004929251e-06,0.000447504690202306,353401.64885,4690975.523,1
15654,15655,352824.2986,4640475.523,353978.9991,4639475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15264149696862173,0.21486470884288655,0.1921263959260422,0.019332837506854463,0.011461318051575931,0.0,0.0,0.0,0.00989646968904448,0.16666666666666666,0.0,0.0,5.125051250512505e-05,0.06786787963242735,0.0,4.670042134366388e-05,0.0012086015830156797,353401.64885,4639975.523,1
15689,15690,352824.2986,4605475.523,353978.9991,4604475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5497982201260113,0.356668097858196,0.3448385289554601,0.0,0.0,0.0,0.0,0.0,0.11307491282118236,0.16666666666666666,0.0,0.0,0.0002562525625256252,0.2520193875984643,0.0,2.5770777889686292e-05,0.00024049869423146738,353401.64885,4604975.523,1
15692,15693,352824.2986,4602475.523,353978.9991,4601475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5595183612127242,0.3601980391577555,0.35412135563779246,0.0,0.0,0.0,0.0,0.0,0.30249272513585895,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.20690132415836804,0.0,7.097219736590783e-05,0.00021479325453454114,353401.64885,4601975.523,1
15693,15694,352824.2986,4601475.523,353978.9991,4600475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549911875602587,0.34999713866767235,0.36030381369565867,0.0,0.0,0.0,0.0,0.0,0.39762571442622885,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.3115465863242832,0.0,7.097219736590783e-05,0.00021479325453454114,353401.64885,4600975.523,1
15694,15695,352824.2986,4600475.523,353978.9991,4599475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5171063101341994,0.3565042697468681,0.3557434645931332,0.0,0.0,0.0,0.0,0.0,0.36480183239154185,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.345945314114401,0.0,1.312744566662858e-05,0.00012944685626755333,353401.64885,4599975.523,1
15700,15701,352824.2986,4594475.523,353978.9991,4593475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47746828074545855,0.3476189230323382,0.3525246491653664,0.0,0.0,0.0,0.0,0.0,0.39332761464543736,0.3333333333333333,0.0,0.0,0.00010250102501025008,0.26397372077138825,0.0,1.2305036081767223e-05,7.696449953738947e-05,353401.64885,4593975.523,1
15832,15833,353690.324,4641975.523,354845.0245,4640975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15785212971122864,0.19446007088825457,0.19341079609056067,0.00917746344883584,0.0028653295128939827,0.0,0.0,0.0,0.08051207484541406,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.1212585188552421,0.0,2.2236166482409817e-05,0.00037360331534789056,354267.67425000004,4641475.523,1
15833,15834,353690.324,4640975.523,354845.0245,4639975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15361917761462507,0.21068825258449075,0.170035831629753,0.028155880406505115,0.0057306590257879654,0.2711864406779661,0.5576357745673534,0.1764705882352941,0.00646821154331811,0.16666666666666666,0.006081643801057498,1.0,0.00015375153751537513,0.03244967245823108,0.0,2.2236166482409817e-05,0.00037360331534789056,354267.67425000004,4640475.523,1
15866,15867,353690.324,4607975.523,354845.0245,4606975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5511642452989781,0.34959915986583223,0.35786340923043825,0.0,0.0,0.0,0.0,0.0,0.1430330380791076,0.16666666666666666,0.0,0.0,0.0002562525625256252,0.22285320684959065,0.0,2.5770777889686292e-05,0.00024049869423146738,354267.67425000004,4607475.523,1
15867,15868,353690.324,4606975.523,354845.0245,4605975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5585801677265824,0.34974396018882314,0.35293674042933487,0.0,0.0,0.0,0.0,0.0,0.07900019505095311,0.16666666666666666,0.0,0.0,0.0002562525625256252,0.25380386298505475,0.0,2.5770777889686292e-05,0.00024049869423146738,354267.67425000004,4606475.523,1
16046,16047,354556.3494,4607475.523,355711.05,4606475.523,866025.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5590024140585591,0.36282049250392534,0.34054907098881326,0.0,0.0,0.0,0.0,0.0,0.18336531104049605,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.21937171345232143,0.0,2.5770777889686292e-05,0.00024049869423146738,355133.6997,4606975.523,1
16053,16054,354556.3494,4600475.523,355711.05,4599475.523,866025.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5597978562661211,0.3460469812714694,0.3446567672729599,0.0,0.0,0.0,0.0,0.0,0.5226396492436323,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.31147974973133735,0.0,1.312744566662858e-05,0.00012944685626755333,355133.6997,4599975.523,1
16059,16060,354556.3494,4594475.523,355711.05,4593475.523,866025.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47277172795990186,0.3457330514202194,0.3500991388558292,0.0,0.0,0.0,0.0,0.0,0.36556425163676626,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.19601341676174094,0.0,9.435351572889294e-05,0.00023499644963294485,355133.6997,4593975.523,1
16186,16187,355422.3748,4645975.523,356577.0754,4644975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17765852864769915,0.19112848855084497,0.19955790260499673,0.006587260023515921,0.0028653295128939827,0.0,0.0,0.0,0.0196437661314897,0.16666666666666666,0.0,0.0,0.00010250102501025008,0.10072592618398554,0.0,4.094549848033144e-05,0.0008994750722642657,355999.7251,4645475.523,1
16194,16195,355422.3748,4637975.523,356577.0754,4636975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17738367723234505,0.2142892901835438,0.19893596858239748,0.016909804706674705,0.008595988538681949,0.1016949152542373,0.0,0.0,0.05004891052488867,0.3333333333333333,0.022207263177806982,1.0,0.00015375153751537513,0.052313234853819494,0.0,2.2236166482409817e-05,0.00037360331534789056,355999.7251,4637475.523,1
16225,16226,355422.3748,4606975.523,356577.0754,4605975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5546912669940715,0.34793087559835434,0.34943523039448565,0.0,0.0,0.0,0.0,0.0,0.17021099621574148,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.2352524941605662,0.0,2.5770777889686292e-05,0.00024049869423146738,355999.7251,4606475.523,1
16226,16227,355422.3748,4605975.523,356577.0754,4604975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57971503681926,0.34395925462765686,0.33927912345362365,0.0,0.0,0.0,0.0,0.0,0.04368633447624987,0.3333333333333333,0.07361500272390281,1.0,0.0002562525625256252,0.2657671544933657,0.0,2.5770777889686292e-05,0.00024049869423146738,355999.7251,4605475.523,1
16227,16228,355422.3748,4604975.523,356577.0754,4603975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5794394060520666,0.347849778247461,0.354764188574493,0.016488782775974112,0.014326647564469913,0.0,0.0,0.0,0.12857851926595923,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.18789847595395778,0.0,2.5770777889686292e-05,0.00024049869423146738,355999.7251,4604475.523,1
16228,16229,355422.3748,4603975.523,356577.0754,4602975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5529441712446416,0.3737728473517745,0.3768248762541444,0.04466681037821206,0.020057306590257878,0.0,0.0,0.0,0.18761694356479228,0.3333333333333333,0.006640198764090522,1.0,0.00015375153751537513,0.1945267820205882,0.0,1.3238266816361671e-05,0.00011400226795586045,355999.7251,4603475.523,1
16402,16403,356288.4002,4606475.523,357443.1008,4605475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5921940022348887,0.36120754356668605,0.3376642849655831,0.0,0.0,0.0,0.0,0.0,0.11429071765732757,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.24353056636555592,0.0,2.5770777889686292e-05,0.00024049869423146738,356865.75049999997,4605975.523,1
16404,16405,356288.4002,4604475.523,357443.1008,4603475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5817176300800325,0.383905259266368,0.3670872774269327,0.02090019778952182,0.0057306590257879654,0.0,0.0,0.0,0.19703829869846248,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.07759600700111889,0.0,2.5770777889686292e-05,0.00024049869423146738,356865.75049999997,4603975.523,1
16407,16408,356288.4002,4601475.523,357443.1008,4600475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5315330706343945,0.3688341906202115,0.3624672928314929,0.0,0.0,0.0,0.0,0.0,0.4993659190546663,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.2840580126912326,0.0,4.2788629181155484e-05,0.00017838646648975817,356865.75049999997,4600975.523,1
16575,16576,357154.4256,4610975.523,358309.1262,4609975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5825215639753444,0.3589499136743056,0.3498084379041897,0.0,0.0,0.0,0.0,0.0,0.16873658762421634,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.278012928883268,0.0,4.225979843155196e-05,0.0006944141668233923,357731.7759,4610475.523,1
16577,16578,357154.4256,4608975.523,358309.1262,4607975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5664630842709409,0.3444998272167924,0.340828792651777,0.00650551145022714,0.0057306590257879654,0.0,0.0,0.0,0.047341877248061215,0.16666666666666666,0.0,0.0,0.0003587535875358753,0.059859391105109516,0.0,4.225979843155196e-05,0.0006944141668233923,357731.7759,4608475.523,1
16581,16582,357154.4256,4604975.523,358309.1262,4603975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5633065956659825,0.36150852076683926,0.3508872339630784,0.0,0.0,0.0,0.0,0.0,0.16035487477908525,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.24521186470900272,0.0,2.5770777889686292e-05,0.00024049869423146738,357731.7759,4604475.523,1
16582,16583,357154.4256,4603975.523,358309.1262,4602975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5911020491254365,0.3678013026641682,0.38103488891211645,0.0,0.0,0.0,0.0,0.0,0.47484264968395423,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.1246146818858867,0.0,2.5770777889686292e-05,0.00024049869423146738,357731.7759,4603475.523,1
16583,16584,357154.4256,4602975.523,358309.1262,4601975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5459946584199119,0.3751574628289718,0.3811982536631897,0.03167364118402483,0.0057306590257879654,0.0,0.0,0.0,0.3794055107673444,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.2541284840137541,0.0,1.3238266816361671e-05,0.00011400226795586045,357731.7759,4602475.523,1
16591,16592,357154.4256,4594975.523,358309.1262,4593975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4563459624646943,0.3595979474174519,0.33729163672259443,0.005453523682050925,0.0057306590257879654,0.0,0.0,0.0,0.26448347290060253,0.3333333333333333,0.0,0.0,0.0014862648626486265,0.14748224576286695,0.0,8.700626792465871e-05,0.0013478668984643553,357731.7759,4594475.523,1
16659,16660,358020.451,4704475.523,359175.1516,4703475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6734714202993975,0.2394295262731202,0.2159482733626239,0.0,0.0,0.0,0.0,0.0,0.46476449597546504,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.2876721890048651,0.0,3.227422957139136e-06,0.00011885958096816994,358597.8013,4703975.523,1
16751,16752,358020.451,4612475.523,359175.1516,4611475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5836896987270962,0.31587776376834564,0.32640215450732035,0.0,0.0,0.0,0.0,0.0,0.1673393599039117,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.2210998301550263,0.0,4.225979843155196e-05,0.0006944141668233923,358597.8013,4611975.523,1
16752,16753,358020.451,4611475.523,359175.1516,4610475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5892798595789833,0.33191048078951324,0.31516613297413887,0.0,0.0,0.0,0.0,0.0,0.1836380925033045,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.2565894651187022,0.0,4.225979843155196e-05,0.0006944141668233923,358597.8013,4610975.523,1
16753,16754,358020.451,4610475.523,359175.1516,4609475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5743144045928114,0.34718214358982313,0.3531477017213964,0.0,0.0,0.0,0.0,0.0,0.08071816418090354,0.16666666666666666,0.0,0.0,0.0003587535875358753,0.258596000006968,0.0,4.225979843155196e-05,0.0006944141668233923,358597.8013,4609975.523,1
16759,16760,358020.451,4604475.523,359175.1516,4603475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5901688077707744,0.3717018846479877,0.36083464611383054,0.0,0.0,0.0,0.0,0.0,0.1968960563700447,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.17996843016069863,0.0,2.5770777889686292e-05,0.00024049869423146738,358597.8013,4603975.523,1
16764,16765,358020.451,4599475.523,359175.1516,4598475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5222632163093791,0.36858324733336567,0.36676193137402957,0.010282174947559645,0.0057306590257879654,0.0,0.0,0.0,0.060888511918501774,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.03298031756125389,0.0,4.2788629181155484e-05,0.00017838646648975817,358597.8013,4598975.523,1
16927,16928,358886.4764,4612975.523,360041.177,4611975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5732210551446467,0.3313791355314688,0.3283893468874466,0.08124143881346883,0.028653295128939826,0.1694915254237288,0.0,0.0,0.014464774929983585,0.3333333333333333,0.0,0.0,0.008661336613366134,0.05046203548721519,0.0,0.0011748053066093173,0.018065792058416904,359463.8267,4612475.523,1
16929,16930,358886.4764,4610975.523,360041.177,4609975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5659711346588302,0.3535702363666827,0.3471106235744401,0.0,0.0,0.0,0.0,0.0,0.11849568222726749,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.2521143783589891,0.0,4.225979843155196e-05,0.0006944141668233923,359463.8267,4610475.523,1
16937,16938,358886.4764,4602975.523,360041.177,4601975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5277680543713513,0.3868729064955281,0.3787438380949939,0.0,0.0,0.0,0.0,0.0,0.4533188771272137,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.23545071021023156,0.0,1.3238266816361671e-05,0.00011400226795586045,359463.8267,4602475.523,1
